403.3123170994222,93881.8139777002,403.3123170994222,93881.8139777002,0,[403.3123170994222;93882.34744490033;;8],0,,,hEFlmPGaccjwBKhIhTWu,h2h_agent
12799.089543100446,92824.77094870014,12799.089543100446,92824.77094870014,0,[12798.978404100984;92824.88208770008;;0],0,,,iGhsOgFmwPxfvCXBtIUA,h2h_agent
2856.594603100792,177942.57460069982,2856.594603100792,177942.57460069982,0,[2854.7719235010445;177943.9193826001;;2],0,,,iwWpnIarYsgxVqagvVQm,h2h_agent
9886.803187100217,89787.45321770012,9886.803187100217,89787.45321770012,0,[9886.692048100756;89787.56435670005;;10],0,,,nxfiGlZNQnvmbXwvIKoz,h2h_agent
22955.749336101115,151996.95277270023,22955.749336101115,151996.95277270023,0,[22955.749336101115;151996.95277270023;;0],0,,,sfNhzTOodNzFgkseBZkn,h2h_agent
9886.803187100217,89787.45321770012,9886.803187100217,89787.45321770012,0,[9886.692048100756;89787.56435670005;;10],0,,,DYpPqsDhIHzNcMtuluTR,h2h_agent
9886.803187100217,89787.45321770012,9886.803187100217,89787.45321770012,0,[9886.692048100756;89787.56435670005;;10],0,,,KUQPhknSvNDiaSyJEEbw,h2h_agent
17265.87709210068,126455.43234870024,17265.87709210068,126455.43234870024,0,[17265.765953099355;126455.43234870024;;6],0,,,LDWIHzVwiYraAhVOumiB,h2h_agent
804.524107100442,123425.89434769982,804.524107100442,123425.89434769982,0,[804.601904399693;123426.07217010016;;3],0,,,DBvMWMctQfsxMjYjNWqd,h2h_agent
