60130.29195149988,94034.70907599993,60130.29195149988,94034.70907599993,0,[60130.71337213926;94035.24341200013;;9],0,,,dONXKZQKTHMghBpOunGO,h2h_agent
70081.31926282309,92975.94455599973,70081.31926282309,92975.94455599973,0,[70081.31022056192;92976.05587599984;;0],0,,,IdNcJmRTKaticjLfpMmq,h2h_agent
129420.10434655844,178232.37031599972,129420.10434655844,178232.37031599972,0,[129419.61716942117;178233.71728800004;;1],0,,,aLJNdmgDxPxaEalyLrTH,h2h_agent
65151.82173918374,89933.68027599994,65151.82173918374,89933.68027599994,0,[65151.81262248382;89933.79159600008;;4],0,,,ceHvLBqKuyCCWrWydRHZ,h2h_agent
125924.61694944276,152244.4936759998,125924.61694944276,152244.4936759998,0,[125924.61694944276;152244.4936759998;;0],0,,,zUAwKPhXKMkHyRULQHcQ,h2h_agent
65151.82173918374,89933.68027599994,65151.82173918374,89933.68027599994,0,[65151.81262248382;89933.79159600008;;4],0,,,TispBWFYTByymUubTFRl,h2h_agent
65151.82173918374,89933.68027599994,65151.82173918374,89933.68027599994,0,[65151.81262248382;89933.79159600008;;4],0,,,fEmVLDUQIxQfFabHjgqz,h2h_agent
100605.82833735272,126661.37655599974,100605.82833735272,126661.37655599974,0,[100605.73192456178;126661.37655599974;;6],0,,,JjIwfdfSujdKywtAKFtZ,h2h_agent
83912.0763418451,123626.90467599966,83912.0763418451,123626.90467599966,0,[83912.28545839526;123627.08278799988;;5],0,,,WIxTGhtRPPeCRdaeWwRn,h2h_agent
