403.3123170994222,93881.8139777002,403.3123170994222,93881.8139777002,0,[403.3123170994222;93882.34744490033;;8],0,,,xHyICrITWoqUiLpblTwb,h2h_agent
12799.089543100446,92824.77094870014,12799.089543100446,92824.77094870014,0,[12798.978404100984;92824.88208770008;;0],0,,,JmWlynvQdgUbfWjQePEs,h2h_agent
2856.594603100792,177942.57460069982,2856.594603100792,177942.57460069982,0,[2854.7719235010445;177943.9193826001;;0],0,,,KJYDIiXaTADSnrVPzAoU,h2h_agent
9886.803187100217,89787.45321770012,9886.803187100217,89787.45321770012,0,[9886.692048100756;89787.56435670005;;0],0,,,MSvEYVhbYTOUOyghyfLT,h2h_agent
22955.749336101115,151996.95277270023,22955.749336101115,151996.95277270023,0,[22955.749336101115;151996.95277270023;;0],0,,,qDKVVjOrlehqyidJFlPD,h2h_agent
9886.803187100217,89787.45321770012,9886.803187100217,89787.45321770012,0,[9886.692048100756;89787.56435670005;;0],0,,,euGkiPtbZxcyEchtuytl,h2h_agent
9886.803187100217,89787.45321770012,9886.803187100217,89787.45321770012,0,[9886.692048100756;89787.56435670005;;0],0,,,dgFDEPJKQcnsDTyzktgg,h2h_agent
17265.87709210068,126455.43234870024,17265.87709210068,126455.43234870024,0,[17265.765953099355;126455.43234870024;;0],0,,,BcnYYIfKdzPHuAXKjmAX,h2h_agent
804.524107100442,123425.89434769982,804.524107100442,123425.89434769982,0,[804.601904399693;123426.07217010016;;7],0,,,uqlQNVPcMbqHZecUdyzc,h2h_agent
